ida,idb,kmdist
CHN,PER,16718
CHN,BRA,16911
CHN,BOL,17407
CHN,PRY,18338
CHN,CHL,19083
CHN,ARG,19275
CHN,URY,19132
CHN,UK,8225
CHN,IRL,8379
CHN,NLD,7912
CHN,BEL,8080
CHN,LUX,8005
CHN,FRA,8337
CHN,MNC,8366
CHN,LIE,7994
CHN,CHE,8199
CHN,ESP,9307
CHN,AND,8811
CHN,PRT,9784
CHN,GMY,7441
CHN,GFR,7927
CHN,GDR,7441
CHN,POL,6999
CHN,AUH,7529
CHN,AUT,7529
CHN,HUN,7411
CHN,CZE,7513
CHN,CZE,7513
CHN,SVK,7477
CHN,ITA,8219
CHN,SNM,8052
CHN,MLT,8451
CHN,ALB,7737
CHN,SRB,7505
CHN,MNE,7690
CHN,MKD,7565
CHN,HRV,7736
CHN,YUG,7505
CHN,BHI,7701
CHN,SLN,7771
CHN,GRC,7658
CHN,CYP,7105
CHN,BGR,7434
CHN,MDA,6782
CHN,ROU,7124
CHN,RUS,5869
CHN,EST,6450
CHN,LVA,6615
CHN,LTU,6638
CHN,UKR,6522
CHN,BLR,6556
CHN,ARM,5977
CHN,GEO,5949
CHN,AZE,5557
CHN,FIN,6399
CHN,SWE,6792
CHN,NOR,7146
CHN,DNK,7306
CHN,ISL,7966
CHN,CPV,12624
CHN,STP,11583
CHN,GNB,12541
CHN,GNQ,11258
CHN,GNB,12436
CHN,MLI,11916
CHN,SEN,12401
CHN,BEN,11566
CHN,MRT,11954
CHN,NER,11070
CHN,CIV,12198
CHN,GIN,12576
CHN,BFA,11432
CHN,LBR,12621
CHN,SLE,12636
CHN,GHA,11844
CHN,TGO,11690
CHN,CMR,11053
CHN,NGA,11512
CHN,GAB,11442
CHN,CAF,10377
CHN,TCD,10115
CHN,COG,11232
CHN,COD,11232
CHN,UGA,9468
CHN,KEN,9171
CHN,TAZ,9320
CHN,ZAN,9337
CHN,BDI,9956
CHN,RWA,9748
CHN,SOM,8230
CHN,DJI,7766
CHN,ETH,8311
CHN,ERI,7861
CHN,AGO,11700
CHN,MOZ,11299
CHN,ZMB,10863
CHN,ZWE,10799
CHN,MWI,10297
CHN,ZAF,11562
CHN,TRA,11562
CHN,OFS,11998
CHN,NAM,12285
CHN,LSO,11915
CHN,BWA,11683
CHN,SWZ,11401
CHN,MDG,9539
CHN,COM,9353
CHN,MUS,8958
CHN,SEY,7870
CHN,MAR,10073
CHN,DZA,9216
CHN,TUN,8739
CHN,LBY,8786
CHN,SDN,8416
CHN,IRN,5641
CHN,TUR,6915
CHN,IRQ,6333
CHN,EGY,7561
CHN,SYR,6980
CHN,LBN,7045
CHN,JOR,7119
CHN,ISR,7161
CHN,SAU,6629
CHN,YAR,7429
CHN,YEM,7429
CHN,YPR,7554
CHN,KWT,6245
CHN,BHR,6128
CHN,QAT,6166
CHN,ARE,5972
CHN,OMN,5687
CHN,AFG,4199
CHN,TKM,4989
CHN,TJK,4080
CHN,KGZ,3497
CHN,UZB,3954
CHN,KAZ,3280
CHN,TBT,2529
CHN,MNG,1166
CHN,TWN,1645
CHN,KOR,959
CHN,PRK,820
CHN,KOR,959
CHN,JPN,2125
CHN,IND,3780
CHN,BTN,2806
CHN,PAK,3910
CHN,BGD,3017
CHN,MMR,3222
CHN,LKA,5176
CHN,NPL,3159
CHN,MDV,5909
CHN,THA,3283
CHN,KHM,3316
CHN,LAO,2780
CHN,VNM,3290
CHN,DRV,2247
CHN,RVN,3294
CHN,MYS,4275
CHN,SGP,4417
CHN,BRN,3849
CHN,PHL,2819
CHN,IDN,5110
CHN,ETM,5381
CHN,AUS,8901
CHN,PNG,6234
CHN,NZL,10691
CHN,VAN,8068
CHN,SLB,6833
CHN,FJI,9046
CHN,MSI,6108
CHN,PAL,3953
CHN,FSM,5503
CHN,WSM,8236
TBT,USA,12293
TBT,CAN,11564
TBT,BHS,13857
TBT,CUB,14092
TBT,HTI,14348
TBT,DOM,14282
TBT,JAM,14552
TBT,TTO,14639
TBT,BRB,14299
TBT,DMA,14371
TBT,GRN,14521
TBT,SLU,14324
TBT,SVG,14388
TBT,AAB,14056
TBT,SKN,14078
TBT,BLZ,14762
TBT,MEX,14431
TBT,GTM,15075
TBT,HND,15131
TBT,SLN,15170
TBT,NIC,15348
TBT,CRI,15568
TBT,PAN,15592
TBT,COL,15879
TBT,VEN,15008
TBT,GUY,14755
TBT,SUR,14667
TBT,ECU,16525
TBT,PER,17691
TBT,BRA,15497
TBT,BOL,17392
TBT,PRY,16873
TBT,CHL,18235
TBT,ARG,17104
TBT,URY,16889
TBT,UK,7549
TBT,IRL,7877
TBT,NLD,7209
TBT,BEL,7306
TBT,LUX,7192
TBT,FRA,7516
TBT,MNC,7307
TBT,LIE,7035
TBT,CHE,7229
TBT,ESP,8308
TBT,AND,7803
TBT,PRT,8830
TBT,GMY,6633
TBT,GFR,7114
TBT,GDR,6633
TBT,POL,6114
TBT,AUH,6517
TBT,AUT,6517
TBT,HUN,6327
TBT,CZE,6606
TBT,CZE,6606
TBT,SVK,6456
TBT,ITA,6985
TBT,SNM,6921
TBT,MLT,7003
TBT,ALB,6405
TBT,SRB,6283
TBT,MNE,6418
TBT,MKD,6248
TBT,HRV,6609
TBT,YUG,6283
TBT,BHI,6463
TBT,SLN,6700
TBT,GRC,6161
TBT,CYP,5384
TBT,BGR,6098
TBT,MDA,5600
TBT,ROU,5837
TBT,RUS,5047
TBT,EST,5881
TBT,LVA,5901
TBT,LTU,5815
TBT,UKR,5471
TBT,BLR,5671
TBT,ARM,4353
TBT,GEO,4325
TBT,AZE,3900
TBT,FIN,5879
TBT,SWE,6262
TBT,NOR,6678
TBT,DNK,6640
TBT,ISL,8080
TBT,CPV,11402
TBT,STP,9378
TBT,GNB,10967
TBT,GNQ,9034
TBT,GNB,10940
TBT,MLI,10200
TBT,SEN,10953
TBT,BEN,9520
TBT,MRT,10577
TBT,NER,9189
TBT,CIV,10286
TBT,GIN,10903
TBT,BFA,9591
TBT,LBR,10812
TBT,SLE,10931
TBT,GHA,9815
TBT,TGO,9666
TBT,CMR,8829
TBT,NGA,9456
TBT,GAB,9191
TBT,CAF,8087
TBT,TCD,8015
TBT,COG,8861
TBT,COD,8861
TBT,UGA,7009
TBT,KEN,6680
TBT,TAZ,6798
TBT,ZAN,6815
TBT,BDI,7491
TBT,RWA,7295
TBT,SOM,5718
TBT,DJI,5351
TBT,ETH,5900
TBT,ERI,5542
TBT,AGO,9299
TBT,MOZ,8791
TBT,ZMB,8340
TBT,ZWE,8270
TBT,MWI,7770
TBT,ZAF,9040
TBT,TRA,9040
TBT,OFS,9484
TBT,NAM,9764
TBT,LSO,9403
TBT,BWA,9156
TBT,SWZ,8888
TBT,MDG,7056
TBT,COM,6827
TBT,MUS,6581
TBT,SEY,5359
TBT,MAR,8917
TBT,DZA,7965
TBT,TUN,7368
TBT,LBY,7234
TBT,SDN,6158
TBT,IRN,3742
TBT,TUR,5356
TBT,IRQ,4420
TBT,EGY,5693
TBT,SYR,5154
TBT,LBN,5229
TBT,JOR,5231
TBT,ISR,5316
TBT,SAU,4408
TBT,YAR,5053
TBT,YEM,5053
TBT,YPR,5130
TBT,KWT,4153
TBT,BHR,3911
TBT,QAT,3935
TBT,ARE,3669
TBT,OMN,3319
TBT,AFG,2125
TBT,TKM,3136
TBT,TJK,2251
TBT,KGZ,2019
TBT,UZB,2335
TBT,KAZ,1936
TBT,CHN,2529
TBT,MNG,2372
TBT,TWN,3051
TBT,KOR,3409
TBT,PRK,3328
TBT,KOR,3409
TBT,JPN,4568
TBT,IND,1352
TBT,BTN,322
TBT,PAK,1759
TBT,BGD,732
TBT,MMR,1593
TBT,LKA,2872
TBT,NPL,633
TBT,MDV,3500
TBT,THA,2079
TBT,KHM,2506
TBT,LAO,1823
TBT,VNM,2646
TBT,DRV,1761
TBT,RVN,2639
TBT,MYS,3162
TBT,SGP,3453
TBT,BRN,3732
TBT,PHL,3518
TBT,IDN,4306
TBT,ETM,5621
TBT,AUS,9411
TBT,PNG,7385
TBT,NZL,11630
TBT,VAN,9572
TBT,SLB,8358
TBT,FJI,10737
TBT,MSI,8246
TBT,PAL,5146
TBT,FSM,7417
TBT,WSM,9920
MNG,USA,10445
MNG,CAN,9728
MNG,BHS,12068
MNG,CUB,12138
MNG,HTI,12694
MNG,DOM,12707
MNG,JAM,12758
MNG,TTO,13480
MNG,BRB,13173
MNG,DMA,13169
MNG,GRN,13326
MNG,SLU,13123
MNG,SVG,13194
MNG,AAB,12786
MNG,SKN,12769
MNG,BLZ,12665
MNG,MEX,12152
MNG,GTM,12920
MNG,HND,13046
MNG,SLN,13042
MNG,NIC,13284
MNG,CRI,13561
MNG,PAN,13735
MNG,COL,14249
MNG,VEN,13624
MNG,GUY,13802
MNG,SUR,13865
MNG,ECU,14738
MNG,PER,16086
MNG,BRA,15746
MNG,BOL,16521
MNG,PRY,17196
MNG,CHL,18429
MNG,ARG,18110
MNG,URY,17984
MNG,UK,7059
MNG,IRL,7219
MNG,NLD,6746
MNG,BEL,6914
MNG,LUX,6839
MNG,FRA,7171
MNG,MNC,7211
MNG,LIE,6835
MNG,CHE,7040
MNG,ESP,8145
MNG,AND,7651
MNG,PRT,8619
MNG,GMY,6277
MNG,GFR,6762
MNG,GDR,6277
MNG,POL,5841
MNG,AUH,6375
MNG,AUT,6375
MNG,HUN,6265
MNG,CZE,6352
MNG,CZE,6352
MNG,SVK,6325
MNG,ITA,7082
MNG,SNM,6904
MNG,MLT,7342
MNG,ALB,6618
MNG,SRB,6373
MNG,MNE,6563
MNG,MKD,6446
MNG,HRV,6591
MNG,YUG,6373
MNG,BHI,6569
MNG,SLN,6621
MNG,GRC,6569
MNG,CYP,6084
MNG,BGR,6320
MNG,MDA,5654
MNG,ROU,6006
MNG,RUS,4714
MNG,EST,5284
MNG,LVA,5451
MNG,LTU,5478
MNG,UKR,5381
MNG,BLR,5400
MNG,ARM,4959
MNG,GEO,4931
MNG,AZE,4564
MNG,FIN,5233
MNG,SWE,5627
MNG,NOR,5983
MNG,DNK,6140
MNG,ISL,6870
MNG,CPV,11462
MNG,STP,10674
MNG,GNB,11412
MNG,GNQ,10367
MNG,GNB,11298
MNG,MLI,10820
MNG,SEN,11257
MNG,BEN,10577
MNG,MRT,10806
MNG,NER,10029
MNG,CIV,11151
MNG,GIN,11464
MNG,BFA,10374
MNG,LBR,11538
MNG,SLE,11530
MNG,GHA,10843
MNG,TGO,10690
MNG,CMR,10165
MNG,NGA,10529
MNG,GAB,10565
MNG,CAF,9547
MNG,TCD,9176
MNG,COG,10455
MNG,COD,10455
MNG,UGA,8834
MNG,KEN,8604
MNG,TAZ,8852
MNG,ZAN,8868
MNG,BDI,9322
MNG,RWA,9101
MNG,SOM,7734
MNG,DJI,7111
MNG,ETH,7637
MNG,ERI,7109
MNG,AGO,10947
MNG,MOZ,11016
MNG,ZMB,10376
MNG,ZWE,10369
MNG,MWI,9848
MNG,ZAF,11213
MNG,TRA,11213
MNG,OFS,11685
MNG,NAM,11760
MNG,LSO,11612
MNG,BWA,11292
MNG,SWZ,11101
MNG,MDG,9346
MNG,COM,9006
MNG,MUS,8941
MNG,SEY,7620
MNG,MAR,8916
MNG,DZA,8072
MNG,TUN,7614
MNG,LBY,7693
MNG,SDN,7604
MNG,IRN,4730
MNG,TUR,5855
MNG,IRQ,5401
MNG,EGY,6577
MNG,SYR,5996
MNG,LBN,6055
MNG,JOR,6154
MNG,ISR,6178
MNG,SAU,5842
MNG,YAR,6740
MNG,YEM,6740
MNG,YPR,6916
MNG,KWT,5397
MNG,BHR,5357
MNG,QAT,5402
MNG,ARE,5268
MNG,OMN,5049
MNG,AFG,3463
MNG,TKM,4092
MNG,TJK,3244
MNG,KGZ,2599
MNG,UZB,3051
MNG,KAZ,2370
MNG,CHN,1166
MNG,TBT,2372
MNG,TWN,2776
MNG,KOR,1982
MNG,PRK,1768
MNG,KOR,1982
MNG,JPN,3028
MNG,IND,3327
MNG,BTN,2693
MNG,PAK,3246
MNG,BGD,3047
MNG,MMR,3588
MNG,LKA,5240
MNG,NPL,2918
MNG,MDV,5864
MNG,THA,3828
MNG,KHM,4009
MNG,LAO,3357
MNG,VNM,4038
MNG,DRV,2902
MNG,RVN,4038
MNG,MYS,4926
MNG,SGP,5128
MNG,BRN,4791
MNG,PHL,3894
MNG,IDN,5904
MNG,ETM,6451
MNG,AUS,10048
MNG,PNG,7400
MNG,NZL,11856
MNG,VAN,9202
MNG,SLB,7974
MNG,FJI,10136
MNG,MSI,7097
MNG,PAL,5115
MNG,FSM,6585
MNG,WSM,9337
TWN,USA,12648
TWN,CAN,11992
TWN,BHS,14209
TWN,CUB,14058
TWN,HTI,14919
TWN,DOM,15006
TWN,JAM,14822
TWN,TTO,16026
TWN,BRB,15759
TWN,DMA,15712
TWN,GRN,15862
TWN,SLU,15671
TWN,SVG,15741
TWN,AAB,15315
TWN,SKN,15274
TWN,BLZ,14280
TWN,MEX,13374
TWN,GTM,14383
TWN,HND,14634
TWN,SLN,14545
TWN,NIC,14878
TWN,CRI,15211
TWN,PAN,15583
TWN,COL,16289
TWN,VEN,15996
TWN,GUY,16437
TWN,SUR,16559
TWN,ECU,16476
TWN,PER,17568
TWN,BRA,18437
TWN,BOL,18589
TWN,PRY,19918
TWN,CHL,18509
TWN,ARG,18999
TWN,URY,18972
TWN,UK,9804
TWN,IRL,9988
TWN,NLD,9482
TWN,BEL,9637
TWN,LUX,9552
TWN,FRA,9887
TWN,MNC,9855
TWN,LIE,9506
TWN,CHE,9711
TWN,ESP,10827
TWN,AND,10321
TWN,PRT,11322
TWN,GMY,8981
TWN,GFR,9473
TWN,GDR,8981
TWN,POL,8513
TWN,AUH,9018
TWN,AUT,9018
TWN,HUN,8877
TWN,CZE,9030
TWN,CZE,9030
TWN,SVK,8963
TWN,ITA,9649
TWN,SNM,9513
TWN,MLT,9800
TWN,ALB,9122
TWN,SRB,8927
TWN,MNE,9097
TWN,MKD,8953
TWN,HRV,9194
TWN,YUG,8927
TWN,BHI,9120
TWN,SLN,9247
TWN,GRC,8973
TWN,CYP,8300
TWN,BGR,8812
TWN,MDA,8204
TWN,ROU,8515
TWN,RUS,7376
TWN,EST,8024
TWN,LVA,8162
TWN,LTU,8161
TWN,UKR,7980
TWN,BLR,8062
TWN,ARM,7200
TWN,GEO,7171
TWN,AZE,6754
TWN,FIN,7980
TWN,SWE,8378
TWN,NOR,8746
TWN,DNK,8874
TWN,ISL,9610
TWN,CPV,14122
TWN,STP,12420
TWN,GNB,13884
TWN,GNQ,12073
TWN,GNB,13817
TWN,MLI,13170
TWN,SEN,13805
TWN,BEN,12569
TWN,MRT,13382
TWN,NER,12206
TWN,CIV,13317
TWN,GIN,13863
TWN,BFA,12599
TWN,LBR,13820
TWN,SLE,13905
TWN,GHA,12863
TWN,TGO,12713
TWN,CMR,11870
TWN,NGA,12505
TWN,GAB,12222
TWN,CAF,11112
TWN,TCD,11065
TWN,COG,11835
TWN,COD,11835
TWN,UGA,9916
TWN,KEN,9530
TWN,TAZ,9520
TWN,ZAN,9538
TWN,BDI,10378
TWN,RWA,10204
TWN,SOM,8531
TWN,DJI,8335
TWN,ETH,8880
TWN,ERI,8576
TWN,AGO,12238
TWN,MOZ,11115
TWN,ZMB,11009
TWN,ZWE,10858
TWN,MWI,10415
TWN,ZAF,11458
TWN,TRA,11458
TWN,OFS,11815
TWN,NAM,12406
TWN,LSO,11723
TWN,BWA,11636
TWN,SWZ,11235
TWN,MDG,9323
TWN,COM,9372
TWN,MUS,8534
TWN,SEY,7835
TWN,MAR,11556
TWN,DZA,10655
TWN,TUN,10125
TWN,LBY,10093
TWN,SDN,9203
TWN,IRN,6708
TWN,TUR,8189
TWN,IRQ,7403
TWN,EGY,8675
TWN,SYR,8113
TWN,LBN,8185
TWN,JOR,8215
TWN,ISR,8284
TWN,SAU,7459
TWN,YAR,8068
TWN,YEM,8068
TWN,YPR,8109
TWN,KWT,7187
TWN,BHR,6961
TWN,QAT,6986
TWN,ARE,6716
TWN,OMN,6355
TWN,AFG,5120
TWN,TKM,6067
TWN,TJK,5138
TWN,KGZ,4678
TWN,UZB,5107
TWN,KAZ,4496
TWN,CHN,1645
TWN,TBT,3051
TWN,MNG,2776
TWN,KOR,1433
TWN,PRK,1604
TWN,KOR,1433
TWN,JPN,2070
TWN,IND,4397
TWN,BTN,3195
TWN,PAK,4770
TWN,BGD,3163
TWN,MMR,2826
TWN,LKA,4917
TWN,NPL,3623
TWN,MDV,5731
TWN,THA,2582
TWN,KHM,2353
TWN,LAO,2154
TWN,VNM,2235
TWN,DRV,1678
TWN,RVN,2243
TWN,MYS,3248
TWN,SGP,3280
TWN,BRN,2398
TWN,PHL,1217
TWN,IDN,3803
TWN,ETM,3752
TWN,AUS,7272
TWN,PNG,4695
TWN,NZL,9156
TWN,VAN,6697
TWN,SLB,5456
TWN,FJI,7787
TWN,MSI,5204
TWN,PAL,2374
TWN,FSM,4372
TWN,WSM,6964
KOR,USA,11218
KOR,CAN,10568
KOR,BHS,12776
KOR,CUB,12638
KOR,HTI,13486
KOR,DOM,13576
KOR,JAM,13393
KOR,TTO,14627
KOR,BRB,14379
KOR,DMA,14316
KOR,GRN,14462
KOR,SLU,14277
KOR,SVG,14346
KOR,AAB,13919
KOR,SKN,13872
KOR,BLZ,12907
KOR,MEX,12073
KOR,GTM,13043
KOR,HND,13272
KOR,SLN,13199
KOR,NIC,13518
KOR,CRI,13845
KOR,PAN,14187
KOR,COL,14873
KOR,VEN,14567
KOR,GUY,15069
KOR,SUR,15230
KOR,ECU,15118
KOR,PER,16333
KOR,BRA,17504
KOR,BOL,17240
KOR,PRY,18601
KOR,CHL,18337
KOR,ARG,19402
KOR,URY,19565
KOR,UK,8926
KOR,IRL,9028
KOR,NLD,8629
KOR,BEL,8811
KOR,LUX,8747
KOR,FRA,9073
KOR,MNC,9159
KOR,LIE,8772
KOR,CHE,8975
KOR,ESP,10066
KOR,AND,9583
KOR,PRT,10521
KOR,GMY,8197
KOR,GFR,8671
KOR,GDR,8197
KOR,POL,7784
KOR,AUH,8329
KOR,AUT,8329
KOR,HUN,8230
KOR,CZE,8289
KOR,CZE,8289
KOR,SVK,8281
KOR,ITA,9054
KOR,SNM,8867
KOR,MLT,9324
KOR,ALB,8598
KOR,SRB,8349
KOR,MNE,8541
KOR,MKD,8426
KOR,HRV,8557
KOR,YUG,8349
KOR,BHI,8545
KOR,SLN,8579
KOR,GRC,8549
KOR,CYP,8034
KOR,BGR,8301
KOR,MDA,7632
KOR,ROU,7987
KOR,RUS,6671
KOR,EST,7176
KOR,LVA,7371
KOR,LTU,7418
KOR,UKR,7353
KOR,BLR,7352
KOR,ARM,6905
KOR,GEO,6877
KOR,AZE,6493
KOR,FIN,7114
KOR,SWE,7498
KOR,NOR,7823
KOR,DNK,8030
KOR,ISL,8437
KOR,CPV,13370
KOR,STP,12541
KOR,GNB,13385
KOR,GNQ,12217
KOR,GNB,13262
KOR,MLI,12801
KOR,SEN,13215
KOR,BEN,12511
KOR,MRT,12758
KOR,NER,11994
KOR,CIV,13120
KOR,GIN,13444
KOR,BFA,12347
KOR,LBR,13519
KOR,SLE,13511
KOR,GHA,12785
KOR,TGO,12631
KOR,CMR,12012
KOR,NGA,12458
KOR,GAB,12401
KOR,CAF,11335
KOR,TCD,11069
KOR,COG,12185
KOR,COD,12185
KOR,UGA,10398
KOR,KEN,10085
KOR,TAZ,10202
KOR,ZAN,10220
KOR,BDI,10884
KOR,RWA,10681
KOR,SOM,9128
KOR,DJI,8707
KOR,ETH,9253
KOR,ERI,8816
KOR,AGO,12649
KOR,MOZ,12084
KOR,ZMB,11742
KOR,ZWE,11655
KOR,MWI,11165
KOR,ZAF,12375
KOR,TRA,12375
KOR,OFS,12788
KOR,NAM,13167
KOR,LSO,12702
KOR,BWA,12515
KOR,SWZ,12193
KOR,MDG,10299
KOR,COM,10188
KOR,MUS,9631
KOR,SEY,8678
KOR,MAR,10856
KOR,DZA,10037
KOR,TUN,9593
KOR,LBY,9674
KOR,SDN,9374
KOR,IRN,6594
KOR,TUR,7825
KOR,IRQ,7285
KOR,EGY,8503
KOR,SYR,7921
KOR,LBN,7984
KOR,JOR,8065
KOR,ISR,8102
KOR,SAU,7588
KOR,YAR,8376
KOR,YEM,8376
KOR,YPR,8492
KOR,KWT,7204
KOR,BHR,7086
KOR,QAT,7123
KOR,ARE,6925
KOR,OMN,6631
KOR,AFG,5157
KOR,TKM,5943
KOR,TJK,5038
KOR,KGZ,4447
KOR,UZB,4905
KOR,KAZ,4228
KOR,CHN,959
KOR,TBT,3409
KOR,MNG,1982
KOR,TWN,1433
KOR,PRK,238
KOR,KOR,0
KOR,JPN,1173
KOR,IND,4704
KOR,BTN,3661
KOR,PAK,4865
KOR,BGD,3808
KOR,MMR,3820
KOR,LKA,5876
KOR,NPL,4042
KOR,MDV,6650
KOR,THA,3744
KOR,KHM,3641
KOR,LAO,3255
KOR,VNM,3560
KOR,DRV,2711
KOR,RVN,3567
KOR,MYS,4583
KOR,SGP,4656
KOR,BRN,3831
KOR,PHL,2624
KOR,IDN,5227
KOR,ETM,5071
KOR,AUS,8333
KOR,PNG,5545
KOR,NZL,9948
KOR,VAN,7231
KOR,SLB,6013
KOR,FJI,8155
KOR,MSI,5161
KOR,PAL,3372
KOR,FSM,4604
KOR,WSM,7356
PRK,USA,11046
PRK,CAN,10388
PRK,BHS,12616
PRK,CUB,12499
PRK,HTI,13321
PRK,DOM,13404
PRK,JAM,13244
PRK,TTO,14434
PRK,BRB,14179
PRK,DMA,14121
PRK,GRN,14269
PRK,SLU,14081
PRK,SVG,14151
PRK,AAB,13724
PRK,SKN,13679
PRK,BLZ,12797
PRK,MEX,11994
PRK,GTM,12947
PRK,HND,13165
PRK,SLN,13100
PRK,NIC,13412
PRK,CRI,13736
PRK,PAN,14061
PRK,COL,14733
PRK,VEN,14392
PRK,GUY,14866
PRK,SUR,15019
PRK,ECU,15008
PRK,PER,16253
PRK,BRA,17270
PRK,BOL,17119
PRK,PRY,18421
PRK,CHL,18382
PRK,ARG,19329
PRK,URY,19428
PRK,UK,8690
PRK,IRL,8790
PRK,NLD,8393
PRK,BEL,8575
PRK,LUX,8512
PRK,FRA,8838
PRK,MNC,8929
PRK,LIE,8541
PRK,CHE,8743
PRK,ESP,9832
PRK,AND,9351
PRK,PRT,10285
PRK,GMY,7963
PRK,GFR,8437
PRK,GDR,7963
PRK,POL,7553
PRK,AUH,8099
PRK,AUT,8099
PRK,HUN,8003
PRK,CZE,8058
PRK,CZE,8058
PRK,SVK,8052
PRK,ITA,8829
PRK,SNM,8639
PRK,MLT,9107
PRK,ALB,8379
PRK,SRB,8127
PRK,MNE,8319
PRK,MKD,8207
PRK,HRV,8330
PRK,YUG,8127
PRK,BHI,8322
PRK,SLN,8351
PRK,GRC,8337
PRK,CYP,7837
PRK,BGR,8083
PRK,MDA,7411
PRK,ROU,7768
PRK,RUS,6443
PRK,EST,6941
PRK,LVA,7138
PRK,LTU,7187
PRK,UKR,7128
PRK,BLR,7123
PRK,ARM,6709
PRK,GEO,6681
PRK,AZE,6302
PRK,FIN,6879
PRK,SWE,7261
PRK,NOR,7586
PRK,DNK,7795
PRK,ISL,8204
PRK,CPV,13134
PRK,STP,12372
PRK,GNB,13159
PRK,GNQ,12052
PRK,GNB,13034
PRK,MLI,12585
PRK,SEN,12985
PRK,BEN,12322
PRK,MRT,12527
PRK,NER,11792
PRK,CIV,12916
PRK,GIN,13222
PRK,BFA,12141
PRK,LBR,13306
PRK,SLE,13292
PRK,GHA,12593
PRK,TGO,12439
PRK,CMR,11847
PRK,NGA,12270
PRK,GAB,12240
PRK,CAF,11183
PRK,TCD,10891
PRK,COG,12047
PRK,COD,12047
PRK,UGA,10287
PRK,KEN,9987
PRK,TAZ,10126
PRK,ZAN,10143
PRK,BDI,10775
PRK,RWA,10567
PRK,SOM,9040
PRK,DJI,8586
PRK,ETH,9130
PRK,ERI,8675
PRK,AGO,12518
PRK,MOZ,12057
PRK,ZMB,11668
PRK,ZWE,11593
PRK,MWI,11097
PRK,ZAF,12336
PRK,TRA,12336
PRK,OFS,12760
PRK,NAM,13091
PRK,LSO,12675
PRK,BWA,12467
PRK,SWZ,12163
PRK,MDG,10281
PRK,COM,10137
PRK,MUS,9645
PRK,SEY,8638
PRK,MAR,10623
PRK,DZA,9809
PRK,TUN,9371
PRK,LBY,9460
PRK,SDN,9223
PRK,IRN,6419
PRK,TUR,7620
PRK,IRQ,7106
PRK,EGY,8314
PRK,SYR,7732
PRK,LBN,7794
PRK,JOR,7880
PRK,ISR,7914
PRK,SAU,7437
PRK,YAR,8247
PRK,YEM,8247
PRK,YPR,8374
PRK,KWT,7041
PRK,BHR,6938
PRK,QAT,6977
PRK,ARE,6788
PRK,OMN,6506
PRK,AFG,5008
PRK,TKM,5769
PRK,TJK,4873
PRK,KGZ,4270
PRK,UZB,4728
PRK,KAZ,4048
PRK,CHN,820
PRK,TBT,3328
PRK,MNG,1768
PRK,TWN,1604
PRK,KOR,238
PRK,KOR,238
PRK,JPN,1315
PRK,IND,4597
PRK,BTN,3593
PRK,PAK,4726
PRK,BGD,3768
PRK,MMR,3844
PRK,LKA,5875
PRK,NPL,3961
PRK,MDV,6635
PRK,THA,3806
PRK,KHM,3735
PRK,LAO,3309
PRK,VNM,3666
PRK,DRV,2763
PRK,RVN,3672
PRK,MYS,4686
PRK,SGP,4774
PRK,BRN,3996
PRK,PHL,2811
PRK,IDN,5373
PRK,ETM,5284
PRK,AUS,8569
PRK,PNG,5783
PRK,NZL,10183
PRK,VAN,7458
PRK,SLB,6243
PRK,FJI,8369
PRK,MSI,5349
PRK,PAL,3606
PRK,FSM,4818
PRK,WSM,7573
KOR,USA,11218
KOR,CAN,10568
KOR,BHS,12776
KOR,CUB,12638
KOR,HTI,13486
KOR,DOM,13576
KOR,JAM,13393
KOR,TTO,14627
KOR,BRB,14379
KOR,DMA,14316
KOR,GRN,14462
KOR,SLU,14277
KOR,SVG,14346
KOR,AAB,13919
KOR,SKN,13872
KOR,BLZ,12907
KOR,MEX,12073
KOR,GTM,13043
KOR,HND,13272
KOR,SLN,13199
KOR,NIC,13518
KOR,CRI,13845
KOR,PAN,14187
KOR,COL,14873
KOR,VEN,14567
KOR,GUY,15069
KOR,SUR,15230
KOR,ECU,15118
KOR,PER,16333
KOR,BRA,17504
KOR,BOL,17240
KOR,PRY,18601
KOR,CHL,18337
KOR,ARG,19402
KOR,URY,19565
KOR,UK,8926
KOR,IRL,9028
KOR,NLD,8629
KOR,BEL,8811
KOR,LUX,8747
KOR,FRA,9073
KOR,MNC,9159
KOR,LIE,8772
KOR,CHE,8975
KOR,ESP,10066
KOR,AND,9583
KOR,PRT,10521
KOR,GMY,8197
KOR,GFR,8671
KOR,GDR,8197
KOR,POL,7784
KOR,AUH,8329
KOR,AUT,8329
KOR,HUN,8230
KOR,CZE,8289
KOR,CZE,8289
KOR,SVK,8281
KOR,ITA,9054
KOR,SNM,8867
KOR,MLT,9324
KOR,ALB,8598
KOR,SRB,8349
KOR,MNE,8541
KOR,MKD,8426
KOR,HRV,8557
KOR,YUG,8349
KOR,BHI,8545
KOR,SLN,8579
KOR,GRC,8549
KOR,CYP,8034
KOR,BGR,8301
KOR,MDA,7632
KOR,ROU,7987
KOR,RUS,6671
KOR,EST,7176
KOR,LVA,7371
KOR,LTU,7418
KOR,UKR,7353
KOR,BLR,7352
KOR,ARM,6905
KOR,GEO,6877
KOR,AZE,6493
KOR,FIN,7114
KOR,SWE,7498
KOR,NOR,7823
KOR,DNK,8030
KOR,ISL,8437
KOR,CPV,13370
KOR,STP,12541
KOR,GNB,13385
KOR,GNQ,12217
