V1	V2	V3	V4	V5	v5ny	global_MF	ZV3	ZV4	Zv5ny	lokal_MF	FAC1_1	FAC1_2
Algeria	2009	1828,3832	3110	0,027498171	27,4981709676	-0,0573954064	-0,6291168145	0,5205851887	-0,0352683539	1,6579496208	1,6579496208	-0,0573954064
Algeria	2010	1834,8626	3142	0	29	-0,0144855944	-0,6245884248	0,5855807358	0,0069531229	1,8724216899	1,8724216899	-0,0144855944
Argentina	1986	4795,6891	3028	0,0011205964	1,1205963959	0,5126903366	1,4447044482	0,3540340995	-0,776830894	-0,6402295234	-0,6402295234	0,5126903366
Argentina	1987	4839,5535	3096	0,0009028407	0,9028407089	0,5821171152	1,4753608512	0,4921496369	-0,7829527404	-0,2196943682	-0,2196943682	0,5821171152
Argentina	1988	4535,6734	3012	0,0007020931	0,7020931201	0,4182696617	1,2629820018	0,3215363259	-0,7885964318	-1,0885283334	-1,0885283334	0,4182696617
Argentina	1989	4367,8833	2959	0	0,68	0,3229127751	1,1457151312	0,2138874511	-0,7892175439	-1,586742819	-1,586742819	0,3229127751
Argentina	1990	4268,0528	2911	0,0006548085	0,6548085307	0,2519255433	1,0759445647	0,1163941306	-0,7899257611	-1,9936041197	-1,9936041197	0,2519255433
Argentina	1991	4486,8653	3010	0,0013175754	1,3175753587	0,4076492581	1,228870495	0,3174741042	-0,7712931513	-0,9740186097	-0,9740186097	0,4076492581
Argentina	1992	4611,785	3077	0,0028000187	2,8000186577	0,5154836629	1,3161756596	0,4535585309	-0,7296166729	-0,018121993	-0,018121993	0,5154836629
Argentina	1993	4761,0273	3116	0,0024753761	2,4753760672	0,5902102392	1,420479653	0,5327718538	-0,7387434705	0,2767533908	0,2767533908	0,5902102392
Argentina	1994	4685,1728	3155	0,0032457339	3,2457338959	0,6081999484	1,3674656799	0,6119851768	-0,717086115	0,6770584253	0,6770584253	0,6081999484
Argentina	1995	4464,7135	3163	0,0026078262	2,6078261591	0,5441222915	1,2133888172	0,6282340635	-0,7350198519	0,358866281	0,358866281	0,5441222915
Argentina	1996	4337,7263	3156	0,0024392594	2,4392593644	0,4990303263	1,1246386969	0,6140162876	-0,7397588327	0,1551371973	0,1551371973	0,4990303263
Argentina	1997	4405,662	3132	0,0050533692	5,0533692484	0,5220198062	1,1721182976	0,5652696273	-0,6662673917	0,7823794607	0,7823794607	0,5220198062
Argentina	1998	4476,05	3163	0,0037120976	3,71209762	0,5574065592	1,2213117869	0,6282340635	-0,7039750586	0,6745239381	0,6745239381	0,5574065592
Argentina	1999	4688,1077	3265	0,0033110603	3,3110602689	0,7041421227	1,369516853	0,8354073697	-0,7152495705	1,4131915268	1,4131915268	0,7041421227
Argentina	2000	4617,2289	3260	0,0033448806	3,3448805699	0,6791852464	1,3199803484	0,8252518155	-0,7142987678	1,3277792865	1,3277792865	0,6791852464
Argentina	2001	4479,6	3212	0,0032795137	3,2795136752	0,5966558176	1,2237928474	0,7277584949	-0,7161364516	0,8765973628	0,8765973628	0,5966558176
Argentina	2002	3918,9174	2977	0,0018254107	1,8254107422	0,215869462	0,8319372259	0,2504474464	-0,7570161868	-1,5469070203	-1,5469070203	0,215869462
Argentina	2003	4034,6151	3009	0,0025185237	2,5185236599	0,2838134957	0,9127972243	0,3154429934	-0,7375304462	-1,0452740249	-1,0452740249	0,2838134957
Argentina	2004	4067,9031	3028	0,0029381251	2,9381251349	0,3137541422	0,9360618841	0,3540340995	-0,7257340342	-0,7762953022	-0,7762953022	0,3137541422
Argentina	2005	4172,8286	3107	0,0031734001	3,1734001316	0,4147658297	1,0093932966	0,5144918562	-0,719119661	-0,1051679341	-0,1051679341	0,4147658297
Argentina	2006	4216,2522	3114	0,0031976423	3,1976423032	0,4338414684	1,0397416287	0,5287096321	-0,7184381318	-0,0147875701	-0,0147875701	0,4338414684
Argentina	2007	4240,3225	3145	0,0067555729	6,7555728984	0,4995866153	1,0565641275	0,5916740683	-0,618412709	1,1929450621	1,1929450621	0,4995866153
Argentina	2008	4337,1675	3158	0,0080009835	8,0009834518	0,5506004594	1,124248157	0,6180785093	-0,58340002	1,7073334295	1,7073334295	0,5506004594
Argentina	2009	4340,613	3132	0,0039285664	3,9285664073	0,4926625597	1,1266561835	0,5652696273	-0,6978893913	0,4138618401	0,4138618401	0,4926625597
Argentina	2010	4358,7489	3155	0,0023881356	2,3881355923	0,5039301486	1,1393311878	0,6119851768	-0,7411960943	0,152944417	0,152944417	0,5039301486
Australia	1986	5181,7051	3083	0,0120033831	3,6	0,6964161029	1,71448728	0,4657451959	-0,7071265006	-0,4529652313	-0,4529652313	0,6964161029
Australia	1987	5166,7715	3110	0,0037104721	3,7104721173	0,7161843363	1,7040503321	0,5205851887	-0,704020757	-0,2126960498	-0,2126960498	0,7161843363
Australia	1988	5104,5189	3115	0,0040121314	4,0121313978	0,7047775229	1,6605425948	0,530740743	-0,6955400977	-0,2398373271	-0,2398373271	0,7047775229
Australia	1989	5232,7045	3133	0,0048041707	4,8041707266	0,765279622	1,7501302652	0,5673007382	-0,6732732022	0,2716119048	0,2716119048	0,765279622
Australia	1990	5310,135	3174	0,0043174915	4,3174915278	0,8190247436	1,8042456893	0,6505762828	-0,6869553951	0,7325816951	0,7325816951	0,8190247436
Australia	1991	5147,1604	3121	0,0045750605	4,57506049	0,7276073447	1,6903443248	0,542927408	-0,6797142633	-0,0292091796	-0,0292091796	0,7276073447
Australia	1992	5089,6525	3125	0,0046876862	4,6876862447	0,7150450516	1,6501526123	0,5510518514	-0,6765479737	-0,0824672764	-0,0824672764	0,7150450516
Australia	1993	4997,1374	3042	0,0047932587	4,7932587174	0,6173338249	1,5854947078	0,3824696513	-0,6735799756	-1,0159663695	-1,0159663695	0,6173338249
Australia	1994	5072,5845	3054	0	4,8	0,6500195757	1,6382239529	0,4068429814	-0,6733904554	-0,7637239379	-0,7637239379	0,6500195757
Australia	1995	4927,2035	3099	0	4,9	0,6465682878	1,5366185846	0,4982429694	-0,6705791183	-0,5965171089	-0,5965171089	0,6465682878
Australia	1996	4924,295	3077	0,0052528932	5,2528932447	0,6299842642	1,5345858622	0,4535585309	-0,6606580996	-0,7603363676	-0,7603363676	0,6299842642
Australia	1997	4795,9727	3096	0	5,3	0,6087701392	1,4449026535	0,4921496369	-0,6593337699	-0,8123555134	-0,8123555134	0,6087701392
Australia	1998	4881,6875	3015	0	5,4	0,5654477342	1,5048078944	0,3276296585	-0,6565224328	-1,3996437616	-1,3996437616	0,5654477342
Australia	1999	4937,7965	3014	0,0054677585	5,4677585113	0,5817953585	1,5440219293	0,3255985476	-0,6546175126	-1,2965419259	-1,2965419259	0,5817953585
Australia	2000	4962,6505	2991	0,0066652263	6,6652262902	0,5801600029	1,5613921484	0,2788829982	-0,6209526567	-1,3047180407	-1,3047180407	0,5801600029
Australia	2001	5047,3863	3048	0,0075034602	7,503460242	0,6617247118	1,6206131758	0,3946563163	-0,5973870746	-0,5017935521	-0,5017935521	0,6617247118
Australia	2002	4934,8091	3077	0,0087108193	8,7108193372	0,6641920629	1,5419340645	0,4535585309	-0,5634441404	-0,2747122384	-0,2747122384	0,6641920629
Australia	2003	5163,3847	3104	0,0117319783	11,731978302	0,7821674112	1,7016833305	0,5083985237	-0,4785091776	0,8064793138	0,8064793138	0,7821674112
Australia	2004	4863,107	3052	0,1659261677	10,7	0,639397157	1,4918221635	0,4027807597	-0,5075215665	-0,3726856482	-0,3726856482	0,639397157
Australia	2005	5168,1482	3099	0,010119898	10,1198980402	0,7647839275	1,7050124943	0,4982429694	-0,5238301881	0,5510527784	0,5510527784	0,7647839275
Australia	2006	4941,2306	3156	0,0111356704	11,1356703623	0,7557571527	1,5464219885	0,6140162876	-0,495273404	0,8039709033	0,8039709033	0,7557571527
Australia	2007	5280,6784	3198	0,0144567401	14,456740096	0,9221105408	1,7836587578	0,6993229431	-0,4019069384	2,2702720087	2,2702720087	0,9221105408
Australia	2008	5000,3952	3199	0,0130201038	13,0201037718	0,8271408991	1,5877715525	0,7013540539	-0,4422956284	1,5697504737	1,5697504737	0,8271408991
Australia	2009	4950,5914	3205	0,0131525513	13,1525513076	0,818753702	1,5529641606	0,713540719	-0,4385720817	1,5520845931	1,5520845931	0,818753702
Australia	2010	4935,9112	3213	0,0128439637	12,8439636611	0,8185078185	1,5427043115	0,7297896058	-0,4472475207	1,5583658573	1,5583658573	0,8185078185
Austria	1986	4606,7714	3429	0,0155404827	15,5404826511	0,9309345893	1,3126717032	1,1685095483	-0,3714392819	-1,0305816484	-1,0305816484	0,9309345893
Austria	1987	4614,5596	3420	0,0183226974	18,3226974197	0,9505285596	1,3181148005	1,1502295507	-0,2932218459	-1,0262733073	-1,0262733073	0,9505285596
Austria	1988	4792,9186	3422	0,0179846802	17,9846802199	1,0019658399	1,4427681727	1,1542917724	-0,3027246488	-1,3631852717	-1,3631852717	1,0019658399
Austria	1989	4868,3947	3478	0,0192949452	19,294945161	1,0841775818	1,4955176856	1,2680339797	-0,2658886844	-1,275306295	-1,275306295	1,0841775818
Austria	1990	4837,046	3510	0,020336716	20,3367160424	1,1117603377	1,4736083838	1,3330295267	-0,2366009931	-1,0784769338	-1,0784769338	1,1117603377
Austria	1991	4953,081	3556	0,0270760838	27,0760838142	1,2462046595	1,5547041179	1,4264606256	-0,0471346466	-1,0023851777	-1,0023851777	1,2462046595
Austria	1992	5046,086	3546	0,0277331634	27,7331633634	1,2710353876	1,6197044087	1,4061495171	-0,0286619255	-1,2031061679	-1,2031061679	1,2710353876
Austria	1993	4948,798	3508	0,0278567492	27,8567492289	1,2107278991	1,5517107708	1,328967305	-0,0251875102	-1,1564390093	-1,1564390093	1,2107278991
Austria	1994	5039,4953	3557	0,0294266462	29,4266461989	1,2937642567	1,6150982325	1,4284917364	0,0189475857	-1,1183129428	-1,1183129428	1,2937642567
Austria	1995	4560,5017	3510	0,0321117513	32,1117513497	1,1358524228	1,2803342595	1,3330295267	0,094434943	-0,333508832	-0,333508832	1,1358524228
Austria	1996	4637,0189	3551	0,0359762896	35,9762896476	1,2284585952	1,3338113871	1,4163050714	0,2030801419	-0,2549186037	-0,2549186037	1,2284585952
Austria	1997	4642,2822	3494	0,0392110754	39,2110753527	1,2101452499	1,3374898563	1,3005317532	0,2940208726	-0,4141530515	-0,4141530515	1,2101452499
Austria	1998	4475,293	3608	0,0386856139	38,6856138786	1,253946131	1,2207827269	1,5320783895	0,2792483792	0,3123273567	0,3123273567	1,253946131
Austria	1999	4597,6278	3673	0,044296925	44,2969250093	1,3964295581	1,30628133	1,6641005945	0,4370012509	0,4253023894	0,4253023894	1,3964295581
Austria	2000	4686,0428	3726	0,0484980604	48,498060385	1,5058898334	1,3680737145	1,7717494692	0,5551093283	0,5318726472	0,5318726472	1,5058898334
Austria	2001	4639,8258	3728	0,0524805743	52,4805742783	1,529752024	1,3357731022	1,7758116909	0,6670712189	0,7015536797	0,7015536797	1,529752024
Austria	2002	4600,4586	3652	0,0569589785	56,9589785219	1,4931004913	1,3082597486	1,6214472667	0,7929742589	0,5802297686	0,5802297686	1,4931004913
Austria	2003	4518,8254	3609	0,0587923611	58,7923611496	1,4485053835	1,2512070983	1,5341095004	0,8445168249	0,6109076882	0,6109076882	1,4485053835
Austria	2004	4585,4333	3606	0,0608195442	60,8195441751	1,4838621045	1,2977587125	1,5280161678	0,9015077734	0,511702476	0,511702476	1,4838621045
Austria	2005	4555,7262	3640	0,0683526383	68,3526383246	1,5720259161	1,2769967089	1,5970739366	1,113288444	0,8346225985	0,8346225985	1,5720259161
Austria	2006	4513,3506	3719	0,0742973177	74,2973176566	1,6808110504	1,2473808138	1,7575316933	1,2804134196	1,3175027321	1,3175027321	1,6808110504
Austria	2007	4611,4877	3737	0,0770632851	77,0632850811	1,75017656	1,3159678795	1,7940916885	1,358174088	1,2497845279	1,2497845279	1,75017656
Austria	2008	4536,8962	3717	0,0797006035	79,7006035356	1,734650611	1,2638366049	1,7534694716	1,4323180001	1,3669360667	1,3669360667	1,734650611
Austria	2009	4520,2045	3723	0,0773735503	77,3735502804	1,713939392	1,2521709379	1,7656561367	1,3668966886	1,3769885917	1,3769885917	1,713939392
Austria	2010	4547,1134	3724	0,0830867092	83,0867091583	1,7741374717	1,2709773067	1,7676872475	1,5275128437	1,4369167185	1,4369167185	1,7741374717
Barbados	1986	3299,5393	3067	0,1931707115	193,170711491	1,8307619877	0,3990598898	0,4332474224	4,6223452428	1,9108213027	1,9108213027	1,8307619877
Barbados	1987	3324,7213	3112	0,0451716408	45,171640842	0,5458847266	0,4166593449	0,5246474104	0,4615924616	1,2184917359	1,2184917359	0,5458847266
Barbados	1988	3281,5311	3085	0,1047427868	104,742786766	1,0456497965	0,3864741338	0,4698074176	2,136338188	1,38117898	1,38117898	1,0456497965
Barbados	1989	3644,4475	3133	0,0460963286	46,0963286255	0,6668150086	0,6401128796	0,5673007382	0,4875885523	2,0405966766	2,0405966766	0,6668150086
Barbados	1990	3452,2311	3106	0,044117575	44,1175750243	0,5689693544	0,5057747052	0,5124607454	0,4319591182	1,4694578891	1,4694578891	0,5689693544
Barbados	1991	3403,9524	3006	0,050064647	50,064646966	0,5222744953	0,4720331909	0,3093496609	0,5991513581	0,9290633825	0,9290633825	0,5222744953
Barbados	1992	2911,2541	2983	0,0520342411	52,0342411093	0,3744893012	0,1276911362	0,2626341114	0,6545232889	-0,2717063193	-0,2717063193	0,3744893012
Barbados	1993	2898,1619	2912	0,048922901	48,9229010158	0,2816490358	0,1185411248	0,1184252414	0,5670530306	-0,6554614634	-0,6554614634	0,2816490358
Barbados	1994	2958,8123	2905	0,0595109117	59,5109116927	0,3887965527	0,1609291001	0,1042074655	0,8647177029	-0,483624961	-0,483624961	0,3887965527
Barbados	1995	3007,2947	2867	0,0545072932	54,5072932444	0,3254986508	0,1948129784	0,0270252534	0,7240491211	-0,5862014587	-0,5862014587	0,3254986508
Barbados	1996	2999,7585	2905	0,0557864774	55,7864774318	0,367414131	0,1895460014	0,1042074655	0,7600113008	-0,415942803	-0,415942803	0,367414131
Barbados	1997	3089,9577	2970	0,0579640682	57,9640681757	0,4695117334	0,2525853459	0,2362296704	0,8212307172	0,106488263	0,106488263	0,4695117334
Barbados	1998	2990,6476	2805	0,0423361399	42,336139874	0,157861173	0,1831784819	-0,098903619	0,3818769709	-0,9943748346	-0,9943748346	0,157861173
Barbados	1999	3241,4327	2942	0,0495386108	49,5386107886	0,4144959155	0,3584497516	0,1793585668	0,5843627078	0,2598188399	0,2598188399	0,4144959155
Barbados	2000	2896,7162	2802	0	58,56	0,2734028642	0,1175307391	-0,1049969515	0,8379843697	-1,1139108526	-1,1139108526	0,2734028642
Barbados	2001	2880,2065	2835	0,0663446603	66,344660277	0,3668739175	0,1059922702	-0,0379702936	1,0568374122	-0,9450916647	-0,9450916647	0,3668739175
Barbados	2002	2908,6134	2806	0,0626555876	62,6555876391	0,3171902566	0,1258455766	-0,0968725081	0,9531251445	-1,0418100385	-1,0418100385	0,3171902566
Barbados	2003	2873,8894	2838	0,0684125991	68,4125990751	0,3861795143	0,1015773104	-0,0318769611	1,1149741428	-0,9317198766	-0,9317198766	0,3861795143
Barbados	2004	2732,2873	2770	0,0499229221	49,9229221218	0,1196026076	0,0026129785	-0,1699924986	0,5951669949	-1,6894648365	-1,6894648365	0,1196026076
Barbados	2005	3180,3191	2888	0,0763308092	76,3308091642	0,5909806183	0,3157380504	0,0696785812	1,3375817208	0,042449885	0,042449885	0,5909806183
Barbados	2006	3048,4053	2838	0,0752636361	75,2636361318	0,4994143923	0,2235447773	-0,0318769611	1,3075798894	-0,4957507319	-0,4957507319	0,4994143923
Barbados	2007	3331,0222	2906	0,0787955723	78,7955722998	0,6731865468	0,4210629827	0,1062385764	1,4068745212	0,4812522812	0,4812522812	0,6731865468
Barbados	2008	3097,1831	2884	0,076662318	76,6623179559	0,5659341509	0,2576351077	0,0615541378	1,3469015504	-0,1607291894	-0,1607291894	0,5659341509
Barbados	2009	3113,5832	2909	0,0726702633	72,6702632627	0,5563583682	0,2690969783	0,1123319089	1,2346714358	-0,0321772072	-0,0321772072	0,5563583682
Barbados	2010	3121,9176	2909	0,0714111302	71,4111302367	0,5475001231	0,2749218095	0,1123319089	1,1992729619	-0,0216529985	-0,0216529985	0,5475001231
Belize	1986	1903,2159	2448	0,0185732506	18,5732505747	-0,6841600267	-0,5768169676	-0,8240101906	-0,2861779521	-2,1878844292	-2,1878844292	-0,6841600267
