V1,V2,V3,V4,V5,v5ny,FAC1_1,ZV3,ZV4,Zv5ny,FAC1_2
Indonesia,2006,931.7685,2483,0.0055575997973,5.5575997973,-1.05850538058288,-1.25575211670599,-0.752921311055541,-0.652091771226469,-1.05850538058288
Indonesia,1999,764.8736,2467,0.00590544040442,5.90544040442,-1.11848875677255,-1.37239334074049,-0.785419084574989,-0.642312799188717,-1.11848875677255
Indonesia,2010,1028.2951,2651,0.00661348370154,6.61348370154,-0.876150053402699,-1.1882906138327,-0.411694689101333,-0.622407315290842,-0.876150053402697
Indonesia,2007,937.1148,2522,0.00662248140117,6.62248140117,-1.01384750355563,-1.25201563958143,-0.673707988101886,-0.622154359622974,-1.01384750355563
Ireland,1986,4184.3362,3614,0.0618350190743,61.8350190743,1.38122032324834,1.01743584639575,1.54426505460046,0.930056195979587,1.38122032324834
Ireland,1987,4262.9226,3587,0.0688756113571,68.8756113571,1.44459148793442,1.07235911779868,1.48942506178639,1.12799097890435,1.44459148793442
Ireland,1988,4286.5728,3587,0.0708582433939,70.8582433939,1.46941742899478,1.08888801278984,1.48942506178639,1.18372944891665,1.46941742899478
Ireland,1996,4421.8223,3607,0.0769417829903,76.9417829903,1.58131431440699,1.18341257423572,1.53004727868571,1.35475825459956,1.58131431440699
Ireland,1989,4043.6541,3587,0.0780375067771,78.0375067771,1.46212555281502,0.919114493593814,1.48942506178639,1.3855627439343,1.46212555281502
Ireland,1990,4182.9391,3624,0.0794124269172,79.4124269172,1.54747323424993,1.01645942678018,1.56457616305012,1.42421638393195,1.54747323424994
Ireland,1997,4547.4418,3682,0.086228854681,86.228854681,1.76641576506222,1.2712068222481,1.68238059205812,1.61584914656843,1.76641576506223
Ireland,2000,4779.5332,3727,0.0876674450001,87.6674450001,1.88666023314975,1.43341324667377,1.77378058008157,1.65629276993011,1.88666023314975
Ireland,1993,4236.1956,3530,0.088231074206,88.231074206,1.56179118179102,1.05367987718216,1.37365174362336,1.67213828690351,1.56179118179102
Ireland,1991,4402.1262,3577,0.0887008385627,88.7008385627,1.6554701916943,1.16964716131594,1.46911395333674,1.68534494654723,1.6554701916943
Ireland,2001,5028.8381,3722,0.0914499358532,91.4499358532,1.99012716855266,1.60765001900053,1.76362502585674,1.76263133859744,1.99012716855266
Ireland,1992,4290.1026,3621,0.093335141433,93.335141433,1.70180489022411,1.09135495571378,1.55848283051522,1.81563082247863,1.70180489022411
Ireland,1995,4135.4376,3510,0.095945028378,95.945028378,1.58418010712508,0.98326108996177,1.33302952672405,1.88900354243839,1.58418010712508
Ireland,2004,5014.4421,3573,0.0998634256439,99.8634256439,1.93354636834446,1.5975887944742,1.46098950995688,1.99916289851041,1.93354636834446
Ireland,1994,4119.7588,3575,0.100064955663,100.064955663,1.67242639301983,0.972303328979306,1.46505173164681,2.00482858670554,1.67242639301983
Ireland,1998,4834.5347,3678,0.102191279283,102.191279283,1.99145561450133,1.47185326062107,1.67425614867826,2.0646067115063,1.99145561450133
Ireland,2005,4860.6991,3485,0.102570069949,102.570069949,1.83682074515525,1.4901393055639,1.28225175559991,2.0752557940319,1.83682074515525
Ireland,2008,4730.6698,3582,0.104530353123,104.530353123,1.89930673091514,1.39926309117778,1.47926950756157,2.13036596217282,1.89930673091514
Ireland,2003,4974.6285,3592,0.107463261654,107.463261654,2.00643633711355,1.56976345626902,1.49958061601122,2.21281990782166,2.00643633711355
Ireland,2002,5196.8905,3583,0.107562990121,107.562990121,2.06534833635226,1.72510020853859,1.48130061840653,2.21562361121396,2.06534833635226
Ireland,1999,4971.2398,3704,0.110510989388,110.510989388,2.12904712780048,1.56739512676413,1.72706503064736,2.29850180832267,2.12904712780048
Ireland,2009,4551.5694,3571,0.113147786372,113.147786372,1.91437756369733,1.27409156178373,1.45692728826695,2.37263106019254,1.91437756369733
Ireland,2006,4856.7221,3503,0.113870704629,113.870704629,1.95273421683291,1.48735981890502,1.31881175080929,2.39295472935617,1.95273421683291
Ireland,2007,4805.1214,3532,0.114798574808,114.798574808,1.97072513065246,1.45129659103504,1.37771396531329,2.41904028794069,1.97072513065246
Ireland,2010,4461.1285,3591,0.1209037808,120.9037808,1.9745551348069,1.21088329551087,1.49754950516626,2.5906782090414,1.9745551348069
Italy,1986,4614.0897,3495,0.03183713025,31.83713025,1.13634969276061,1.31778639199726,1.30256286404957,0.0867144181657566,1.13634969276061
Italy,1988,4705.4324,3537,0.032407966923,32.407966923,1.20457947056376,1.38162491752809,1.38786951953812,0.102762561335725,1.20457947056376
Italy,1987,4693.5684,3524,0.0339008985159,33.9008985159,1.20332964695226,1.37333328320047,1.36146507855357,0.144733901088502,1.20332964695226
Italy,1990,4766.6478,3587,0.0357407027707,35.7407027707,1.29560744956836,1.42440776581022,1.48942506178639,0.19645700067595,1.29560744956836
Italy,1989,4759.1026,3555,0.0372413219944,37.2413219944,1.27938387682378,1.4191344988405,1.4244295147475,0.238644465645539,1.27938387682378
Italy,1995,4601.804,3508,0.0379679488722,37.9679488722,1.19901758265826,1.30920003563693,1.32896730503412,0.259072396641628,1.19901758265826
Italy,1993,4682.152,3473,0.0380382286449,38.0382286449,1.19335293050623,1.3653544721639,1.25787842546033,0.261048197965525,1.19335293050623
Italy,1994,4751.5407,3489,0.0384998374216,38.4998374216,1.23177315770552,1.41384956040304,1.29037619897977,0.274025576762972,1.23177315770552
Italy,1991,4851.6016,3648,0.0388000178798,38.8000178798,1.40064706225115,1.48378115120655,1.61332282332929,0.282464661352095,1.40064706225116
Italy,1997,4694.0029,3582,0.0412825770052,41.2825770052,1.31966298166996,1.3736369510288,1.47926950756157,0.352257767080483,1.31966298166996
Italy,1996,4815.4922,3567,0.0415132283854,41.5132283854,1.34478968044852,1.45854464239082,1.44880284488708,0.358742154904319,1.34478968044852
Italy,1992,4848.3862,3543,0.041513620068,41.513620068,1.33390811485447,1.48153393938785,1.40005618460791,0.358753166422568,1.33390811485447
Italy,1999,4948.8509,3695,0.0425590531795,42.5590531795,1.50359086414586,1.55174774208798,1.70878503304267,0.388143815344623,1.50359086414586
Italy,1998,4779.2159,3674,0.0434995637011,43.4995637011,1.44383209207403,1.4331914887867,1.6661317052984,0.414584736570261,1.44383209207404
Italy,2000,5030.5819,3668,0.0442682982134,44.2682982134,1.51994653735946,1.60886874387751,1.6539450402286,0.436196455117093,1.51994653735946
Italy,2001,4748.9432,3671,0.045026978692,45.026978692,1.44603671299112,1.41203419289073,1.6600383727635,0.457525520884444,1.44603671299112
Italy,2008,4562.0151,3595,0.0466040966083,46.6040966083,1.33964443312843,1.28139196002176,1.50567394854612,0.501863621980314,1.33964443312843
Italy,2005,4820.8982,3567,0.046891705006,46.891705006,1.39475831004355,1.46232284326532,1.44880284488708,0.509949263568332,1.39475831004355
Italy,2002,4617.7702,3661,0.0474854152433,47.4854152433,1.42075473800853,1.32035865768698,1.63972726431384,0.526640459737619,1.42075473800853
Italy,2003,4796.9188,3621,0.0481859487625,48.1859487625,1.44568876527099,1.44556387359271,1.55848283051522,0.546334818462682,1.44568876527099
Italy,2007,4725.9541,3618,0.0485673341114,48.5673341114,1.42555012551606,1.39596733426622,1.55238949798033,0.557056846271283,1.42555012551606
Italy,2006,4690.1628,3625,0.0487637446008,48.7637446008,1.42274207032998,1.37095314244978,1.56660727389508,0.562578607228597,1.42274207032998
Italy,2009,4805.5143,3599,0.0489005951568,48.9005951568,1.43576096826167,1.45157118502757,1.51379839192598,0.566425937681345,1.43576096826167
Italy,2004,4962.6898,3626,0.0496971588422,49.6971588422,1.51260978084728,1.56141961483719,1.56863838474005,0.588820028096234,1.51260978084728
Italy,2010,4552.9673,3583,0.0531343645972,53.1343645972,1.38538820645646,1.27506854051152,1.48130061840653,0.685451468698997,1.38538820645646
Japan,1990,2623.1932,2948,0.0328431209358,32.8431209358,0.08662715883483,-0.0736318280082431,0.191545231853426,0.114996207540864,0.0866271588348312
Japan,1989,2641.9451,2969,0.0328770149945,32.8770149945,0.110517185810552,-0.0605263072944738,0.234198559597702,0.115949083787882,0.110517185810553
Japan,1988,2599.4702,2941,0.0332201180175,33.2201180175,0.0769874332917335,-0.0902116022120709,0.177327455938668,0.125594866365612,0.0769874332917348
Japan,1991,2605.552,2934,0.0338620008393,33.8620008393,0.0785462276371218,-0.0859610912837376,0.163109680023909,0.143640356275105,0.0785462276371231
Japan,1992,2656.7036,2943,0.0343893806927,34.3893806927,0.106150570630219,-0.0502117350402404,0.181389677628599,0.158466781753063,0.10615057063022
Japan,1998,2643.2833,2895,0.0345731247139,34.5731247139,0.0626027550820852,-0.0595910523166223,0.0838963570702538,0.163632445590577,0.0626027550820865
Japan,1993,2658.6697,2926,0.0348144952656,34.8144952656,0.0959528104216202,-0.0488376468531581,0.146860793264185,0.170418185459634,0.0959528104216214
Japan,1996,2764.2842,2963,0.0348381418597,34.8381418597,0.159188422429592,0.0249753010307581,0.222011894527909,0.171082970932516,0.159188422429593
Japan,1995,2796.175,2920,0.0352886190425,35.2886190425,0.135737398485496,0.0472634712950337,0.134674128194392,0.183747403100802,0.135737398485497
Japan,1997,2683.2224,2938,0.0355016698927,35.5016698927,0.11970307588266,-0.0316780033808182,0.171234123403771,0.189736980694904,0.119703075882661
Japan,1999,2693.7892,2897,0.0355554124996,35.5554124996,0.0880943798276052,-0.0242929695294086,0.0879585787601848,0.191247866541334,0.0880943798276064
Japan,1994,2721.1602,2932,0.03648715369,36.48715369,0.134634009316346,-0.00516364357008758,0.159047458333978,0.217442252305501,0.134634009316347
Japan,1987,2553.0356,2895,0.0793867262384,79.3867262384,0.438923206020924,-0.122664292986637,0.0838963570702538,1.42349385121382,0.438923206020925
Japan,1986,2486.7136,2874,0.0875746739931,87.5746739931,0.474902148100272,-0.169016094392288,0.0412430293259778,1.65368466419203,0.474902148100273
Japan,2000,2694.0027,2899,0.114777401318,114.777401318,0.802331726752973,-0.0241437564538056,0.0920208004501159,2.4184450297609,0.802331726752974
Japan,2003,2575.4217,2842,0.120328548468,120.328548468,0.768216240285861,-0.107018865203292,-0.0237525177129188,2.57450648907916,0.768216240285862
Japan,2002,2579.5679,2853,0.121002825059,121.002825059,0.784955232378444,-0.104121126308384,-0.00141029841829811,2.59346267704035,0.784955232378445
Japan,2001,2667.3625,2889,0.13350077421,133.50077421,0.954244125858071,-0.0427623333936868,0.0717096920004607,2.94482215829468,0.954244125858072
Japan,2004,2516.2525,2842,0.137143308838,137.143308838,0.90193167380963,-0.148371644186604,-0.0237525177129188,3.04722608568165,0.901931673809631
Japan,2005,2568.7777,2829,0.149582423795,149.582423795,1.01816920119968,-0.111662292249207,-0.0501569586974706,3.39693153941242,1.01816920119968
Japan,2009,2427.2658,2675,0.168092996597,168.092996597,1.01049696447115,-0.210563584208681,-0.362948028822161,3.91732614006663,1.01049696447115
Japan,2006,2495.5863,2778,0.17222210056,172.22210056,1.1563138522559,-0.162815050570752,-0.153743611790712,4.03340917168696,1.1563138522559
Japan,2008,2482.4729,2734,0.17729401751,177.29401751,1.16025282834081,-0.17197987841902,-0.243112488969195,4.17599785459695,1.16025282834081
Japan,2007,2511.1033,2817,0.177543597964,177.543597964,1.24226069584728,-0.151970370036216,-0.0745302888370569,4.18301440249526,1.24226069584728
Japan,2010,2447.0811,2685,0.188247924463,188.247924463,1.2062046317691,-0.196714863567063,-0.342636920372506,4.48394910469516,1.2062046317691
Jordan,1989,1334.5468,2640,0.0272637870716,27.2637870716,-0.609296888489396,-0.974254276289455,-0.434036908395954,-0.0418576753310466,-0.609296888489394
Jordan,1996,1638.2548,2659,0.0322732127696,32.2732127696,-0.458088066639296,-0.761995705961249,-0.395445802341609,0.0989741678270424,-0.458088066639294
Jordan,1988,2095.5051,2673,0.0356257661945,35.6257661945,-0.280656284932104,-0.442427914002711,-0.367010250512092,0.193225746067465,-0.280656284932103
Jordan,1986,2007.6957,2611,0.0360625562254,36.0625562254,-0.355958518804953,-0.503797050493609,-0.492939122899954,0.205505386256416,-0.355958518804952
Jordan,1987,2053.5084,2658,0.0376204243329,37.6204243329,-0.28802529004448,-0.47177899958657,-0.397476913186575,0.249302310335762,-0.288025290044478
Jordan,2010,2121.0324,3104,0.038618420265,38.618420265,0.124023606579684,-0.424587132059729,0.508398523668048,0.277359340234026,0.124023606579686
Jordan,2009,1878.9009,3099,0.0424471720383,42.4471720383,0.0825380475674015,-0.593810484824306,0.49824296944322,0.384998459313868,0.0825380475674027
Jordan,2002,1920.2064,2938,0.0434735568508,43.4735568508,-0.0343071235507143,-0.564942472204646,0.171234123403771,0.413853596339167,-0.0343071235507131
Jordan,1995,1990.5898,2687,0.0438379619225,43.8379619225,-0.225811407734468,-0.515752197800157,-0.338574698682575,0.424098251315117,-0.225811407734467
Jordan,1997,1501.6507,2748,0.0442050488582,44.2050488582,-0.314742875919428,-0.857466984185633,-0.214676937139678,0.434418302528677,-0.314742875919427
Jordan,1999,1550.3903,2657,0.047439967976,47.439967976,-0.349399514496485,-0.823403351306787,-0.39950802403154,0.525362783850958,-0.349399514496483
Jordan,1998,1432.7634,2727,0.0482867436091,48.2867436091,-0.316450960583261,-0.90561164883645,-0.257330264883954,0.549168501380303,-0.31645096058326
Jordan,2001,1675.2699,2839,0.0486846431073,48.6846431073,-0.144933886659708,-0.736126212215428,-0.0298458502478154,0.560354797594968,-0.144933886659707
Jordan,2000,1788.5745,2727,0.048697604465,48.697604465,-0.207505911686657,-0.65693872815966,-0.257330264883954,0.560719185052686,-0.207505911686656
Jordan,2003,1965.3161,3076,0.0489798564754,48.9798564754,0.147093173210323,-0.533415741167155,0.451527420009013,0.568654240537306,0.147093173210325
Jordan,1990,1584.8978,2771,0.0489827294095,48.9827294095,-0.227395371723375,-0.799286394836755,-0.167961387705471,0.568735008399525,-0.227395371723373
Jordan,1994,2103.5576,2630,0.0497070055737,49.7070055737,-0.188575091739953,-0.43680009999199,-0.454348016845609,0.589096852912057,-0.188575091739952
Jordan,2008,1984.1603,3072,0.0514925957816,51.4925957816,0.171828950672131,-0.520245712880186,0.443402976629151,0.639295812885451,0.171828950672132
Jordan,2006,2114.3733,3153,0.0535144683884,53.5144683884,0.298105865348284,-0.429241112348929,0.607922955071358,0.696137467600517,0.298105865348285
Jordan,1992,1758.8675,2739,0.054133845298,54.133845298,-0.157096720150489,-0.677700661822059,-0.232956934744368,0.713550240450577,-0.157096720150488
Jordan,2007,2055.4578,3123,0.0557253534649,55.7253534649,0.274792259986609,-0.470416582867228,0.546989629722393,0.758292900000386,0.27479225998661
Jordan,1993,1795.1621,2727,0.0561436730727,56.1436730727,-0.138593569181316,-0.652334718525755,-0.257330264883954,0.770053274332151,-0.138593569181315
Jordan,2005,1936.0116,3119,0.0567539639252,56.7539639252,0.245274263256773,-0.553896371490304,0.538865186342531,0.787210607488008,0.245274263256774
Jordan,1991,1773.5678,2822,0.0613723974075,61.3723974075,-0.016356461622554,-0.667426764982346,-0.0643747346122293,0.917050341426974,-0.0163564616225528
Jordan,2004,2132.0379,3122,0.0642471042915,64.2471042915,0.373223434504041,-0.416895495040793,0.544958518877427,0.997868042580742,0.373223434504042
Lebanon,2006,3159.4521,3128,0.0396008476094,39.6008476094,0.460641989902756,0.301154306831066,0.55714518394722,0.304978684650292,0.460641989902757
Lebanon,2008,3259.9068,3127,0.0424063755555,42.4063755555,0.514728426820057,0.371361120628361,0.555114073102255,0.383851532657308,0.514728426820058
Lebanon,2007,3231.6677,3183,0.0439057407786,43.9057407786,0.567961476270864,0.351625088013627,0.668856280420324,0.426003743442791,0.567961476270865
Lebanon,2005,3302.7788,3122,0.044542933225,44.542933225,0.542329676450007,0.401323944877675,0.544958518877427,0.443917371088521,0.542329676450008
Lebanon,1998,3802.2689,3367,0.0447565311696,44.7565311696,0.902448707441566,0.750412722648077,1.04258067589398,0.449922329350465,0.902448707441567
Lebanon,1999,3973.335,3382,0.0491239382439,49.1239382439,1.00521196087531,0.869969157834579,1.07304733856846,0.572704864749864,1.00521196087531
Lebanon,2000,3655.8086,3288,0.0491586322557,49.1586322557,0.830855566459169,0.648053042007987,0.882122919141704,0.573680230375168,0.83085556645917
Lebanon,1997,4257.4643,3374,0.0497351944672,49.7351944672,1.08788373475755,1.06854436496233,1.05679845180874,0.589889337733176,1.08788373475755
Lebanon,2004,3324.6398,3175,0.0518177362514,51.8177362514,0.659745050596888,0.41660238537297,0.6526073936606,0.648436607540914,0.659745050596889
Lebanon,2010,3071.5927,3162,0.0532104036444,53.2104036444,0.586250769198958,0.239750225825975,0.626202952676048,0.687589182643619,0.586250769198959
Lebanon,2009,3095.8533,3144,0.0545066136741,54.5066136741,0.589622731403315,0.256705723446401,0.589642957466669,0.724030016105932,0.589622731403316
Lebanon,2003,3391.9077,3198,0.0573229026756,57.3229026756,0.748908253141991,0.463615267098116,0.699322943094807,0.803205393655788,0.748908253141992
Lebanon,2002,3499.5764,3270,0.0583377712549,58.3377712549,0.851729621230219,0.538863875403121,0.845562923932324,0.831736770544582,0.85172962123022
Lebanon,2001,3461.7729,3316,0.0617385868839,61.7385868839,0.910643858053685,0.512443376557512,0.938994022800738,0.927345162034274,0.910643858053686
Madagascar,1990,1162.2613,2191,0.000623969231679,0.623969231679,-1.28551257482332,-1.09466293828809,-1.34600567778547,-0.790792757707793,-1.28551257482332
Madagascar,1991,1121.8186,2097,0.000712527334749,0.712527334749,-1.37742227795761,-1.12292794837084,-1.53693009721223,-0.788303090900895,-1.3774222779576
Madagascar,1996,1033.3168,2019,0.000728539184073,0.728539184073,-1.4704569481428,-1.18478099649428,-1.69535674311954,-0.78785294384041,-1.47045694814279
Madagascar,2002,776.8157,1947,0.00079770147742,0.79770147742,-1.60755457031406,-1.3640471230817,-1.84159672395706,-0.785908558628152,-1.60755457031406
Madagascar,1997,1027.6319,2020,0,0.85,-1.47018727515658,-1.18875411786895,-1.69332563227458,-0.78443827085997,-1.47018727515658
Madagascar,1992,1116.365,2099,0.00102872454607,1.02872454607,-1.37447392106282,-1.12673941642286,-1.5328678755223,-0.779413721389024,-1.37447392106281
Madagascar,1994,1046.9734,2033,0.00103803502863,1.03803502863,-1.45160837533314,-1.17523653144382,-1.66692119129003,-0.779151972338601,-1.45160837533314
Madagascar,1999,946.6634,2006,0.0010489356042,1.0489356042,-1.50437452564313,-1.24534221581704,-1.72176118410409,-0.778845520413459,-1.50437452564313
Madagascar,1993,1091.2761,2096,0,1.056,-1.38422691414298,-1.1442738048654,-1.5389612080572,-0.778646916433424,-1.38422691414298
Madagascar,1998,974.073,2013,0.00115205082899,1.15205082899,-1.48932656330797,-1.22618591269276,-1.70754340818934,-0.775946603842916,-1.48932656330797
Madagascar,1995,1030.8344,2027,0.00122413872675,1.22413872675,-1.45986249522834,-1.18651592173491,-1.67910785635982,-0.773919970028388,-1.45986249522834
Madagascar,2001,807.0574,1993,0.00162515519688,1.62515519688,-1.55165499937656,-1.34291149278452,-1.74816562508865,-0.762646045225449,-1.55165499937656
Madagascar,2010,841.9624,2068,0.00183114377061,1.83114377061,-1.4750548608046,-1.31851672742666,-1.59583231171623,-0.756855012029871,-1.4750548608046
Madagascar,2009,821.9061,2065,0.00194247305193,1.94247305193,-1.48256328424977,-1.33253388062668,-1.60192564425113,-0.753725170640663,-1.48256328424977
Madagascar,2004,783.6437,1980,0.00194270502032,1.94270502032,-1.56689166257547,-1.35927510022355,-1.7745700660732,-0.753718649227254,-1.56689166257547
Madagascar,2006,829.3027,2083,0.00200511578059,2.00511578059,-1.46435055679105,-1.32736446875314,-1.56536564904175,-0.751964072369226,-1.46435055679105
Madagascar,2000,899.4364,2006,0.00219985937989,2.19985937989,-1.50799398470159,-1.27834870725253,-1.72176118410409,-0.746489173311714,-1.50799398470159
Madagascar,2007,827.7581,2096,0.00225092227822,2.25092227822,-1.45143028678205,-1.32844397468558,-1.5389612080572,-0.745053623106492,-1.45143028678204
Madagascar,2003,792.8244,1977,0.00236174121399,2.36174121399,-1.5629844254857,-1.35285879819459,-1.78066339860809,-0.741938129251071,-1.5629844254857
Madagascar,2005,816.452,2060,0.00269548091864,2.69548091864,-1.48169954505087,-1.33634569812384,-1.61208119847596,-0.73255558111593,-1.48169954505087
Madagascar,2008,805.9274,2061,0.00294845706866,2.94845706866,-1.48167873263636,-1.34370123880527,-1.61005008763099,-0.725443568755595,-1.48167873263636
Malaysia,1986,1322.1572,2655,0.0203894181709,20.3894181709,-0.66189956645018,-0.982913247350271,-0.403570245721471,-0.235119358645514,-0.661899566450179
Malaysia,1988,1393.3395,2627,0.0245549122253,24.5549122253,-0.627433754613272,-0.933164629498013,-0.460441349380506,-0.118013278884828,-0.627433754613271
Malaysia,1989,1411.8347,2631,0.0255730034933,25.5730034933,-0.609371078239713,-0.920238513920109,-0.452316906000644,-0.0893913013529848,-0.609371078239712
Malaysia,1990,1491.6721,2648,0.027284507396,27.284507396,-0.555760611709377,-0.864440930772081,-0.41778802163623,-0.0412751571638943,-0.555760611709376
Malaysia,1987,1344.8421,2608,0.0292850022984,29.2850022984,-0.615561377127484,-0.967058991150111,-0.499032455434851,0.0149654982161895,-0.615561377127482
Malaysia,1992,1754.6472,2767,0.0293367709262,29.3367709262,-0.35729811307854,-0.680650188487001,-0.176085831085333,0.0164208888558291,-0.357298113078539
Malaysia,1991,1614.1769,2649,0.0294224627001,29.4224627001,-0.499437334305645,-0.778823516326815,-0.415756910791264,0.018829973487355,-0.499437334305644
Malaysia,1999,1840.0088,2910,0.0315705096195,31.5705096195,-0.18912700151437,-0.620991795632917,0.114363019744737,0.0792188134635495,-0.189127001514369
Malaysia,1998,1859.8805,2888,0.0319269691144,31.9269691144,-0.198940494108432,-0.60710365757929,0.0696785811554951,0.0892400914910908,-0.198940494108431
Malaysia,1994,1859.6477,2836,0.0322109609713,32.2109609713,-0.241121731874093,-0.607266359237371,-0.035939182782712,0.0972240599258523,-0.241121731874091
Malaysia,1995,1941.1305,2916,0.0324418195579,32.4418195579,-0.146225222324942,-0.550318822016292,0.12654968481453,0.103714273020086,-0.14622522232494
Malaysia,1997,1966.3531,2908,0,33.56,-0.135580061829011,-0.532690991942799,0.110300798054806,0.135150094636752,-0.13558006182901
Malaysia,1996,1965.6955,2924,0.0356666416377,35.6666416377,-0.103085715219185,-0.533150582193461,0.142798571574254,0.194374892567045,-0.103085715219184
Malaysia,2000,1846.9957,2841,0.0367909284719,36.7909284719,-0.199380999273552,-0.616108719108669,-0.0257836285578844,0.225982385450305,-0.199380999273551
Malaysia,2001,1862.0245,2819,0.0369694294042,36.9694294042,-0.212227448196926,-0.60560523681071,-0.0704680671471258,0.231000648384374,-0.212227448196924
Malaysia,2002,1881.944,2774,0.0435975431218,43.5975431218,-0.185381067422065,-0.591683691801515,-0.161868055170574,0.417339268375025,-0.185381067422064
Malaysia,2009,2041.969,2839,0.0444532916736,44.4532916736,-0.0745163026907398,-0.479843774128055,-0.0298458502478154,0.44139724489676,-0.0745163026907386
Malaysia,2008,1933.6197,2787,0.174304710872,45.56,-0.141279938516059,-0.55556804716025,-0.135463614186023,0.472510546668566,-0.141279938516058
Malaysia,2007,1981.1545,2838,0.0466620553228,46.6620553228,-0.0735006316555887,-0.522346437295389,-0.0318769610927809,0.503493036823889,-0.0735006316555874
Malaysia,2010,2159.4979,2876,0.0481526033677,48.1526033677,0.0252994838358974,-0.397703967846209,0.0453052510159089,0.545397367007439,0.0252994838358986
Malaysia,2006,1993.2215,2809,0.0487561426288,48.7561426288,-0.0760087896667778,-0.513912928240143,-0.090779175596781,0.56236489016941,-0.0760087896667765
Malaysia,2003,1874.8362,2794,0.0571603456318,57.1603456318,-0.048331715959047,-0.59665126416108,-0.121245838271264,0.798635367174344,-0.0483317159590457
Malaysia,2005,1974.3193,2792,0.0613513307196,61.3513307196,0.0170679918384204,-0.527123492163576,-0.125308059961195,0.916458085814244,0.0170679918384215
Malaysia,1993,1814.8924,2797,0.0660107045216,66.0107045216,0.0161063332294693,-0.638545403558264,-0.115152505736367,1.0474487901499,0.0161063332294704
Malaysia,2004,1907.1905,2828,0.0676790661971,67.6790661971,0.0850402897126779,-0.574039158250239,-0.0521880695424361,1.09435206089984,0.085040289712679
Malta,1986,2929.3576,2945,0,42.5,0.261460591432607,0.140343496413218,0.18545189931853,0.386483631400454,0.261460591432608
Malta,1987,3319.9922,3038,0.0437349436514,43.7349436514,0.468001725232797,0.413354222889738,0.374345207900323,0.421202060439631,0.468001725232798
Malta,1990,3495.0594,3020,0.0538060845131,53.8060845131,0.59489716575888,0.535706987990961,0.337785212690944,0.704335779904563,0.594897165758881
Malta,1992,3913.1153,3129,0.0562203980717,56.2203980717,0.833899372665085,0.827882194608078,0.559176294792186,0.772210272694216,0.833899372665086
Malta,1993,3911.7669,3125,0.0566636567124,56.6636567124,0.834050934808743,0.826939810949333,0.551051851412324,0.784671767310346,0.834050934808744
Malta,1991,4039.0706,3160,0.057318137977,57.318137977,0.907657546607156,0.915911129977777,0.622140730986117,0.80307144191633,0.907657546607157
Malta,1989,3481.9985,3168,0,58.5,0.760374186634477,0.526578851882595,0.638389617745841,0.836297567442873,0.760374186634478
Malta,1994,3476.2235,3163,0,58.6,0.755270396379019,0.522542760493348,0.628234063521014,0.839108904543138,0.755270396379021
Malta,1995,4019.7542,3276,0,60.5,1.03019903585503,0.902411085698773,0.857749589002118,0.892524309448176,1.03019903585503
Malta,1996,4408.7508,3293,0,65.3,1.2030351737363,1.17427702989034,0.892278473366531,1.0274684902609,1.2030351737363
Malta,1988,3314.8218,3142,0.0683039570518,68.3039570518,0.776758164708019,0.409740680566108,0.585580735776738,1.11191984933419,0.77675816470802
Malta,1997,4114.8213,3302,0,69.5,1.16159184775228,0.968852558202786,0.910558470971221,1.14554464847204,1.16159184775228
Malta,1998,4254.689,3350,0.0713157353151,71.3157353151,1.26052486953242,1.06660473475755,1.00805179152957,1.19659108902806,1.26052486953242
Malta,2010,4141.3733,3387,0.0717960100942,71.7960100942,1.26310672977557,0.987409493019632,1.08320289279329,1.21009323207611,1.26310672977557
Malta,2001,4003.2451,3342,0.0735033190772,73.5033190772,1.198948474783,0.890873036113628,0.991802904769842,1.25809144293135,1.198948474783
Malta,2004,4499.4885,3372,0.0751801593491,75.1801593491,1.38658807939226,1.23769272679945,1.05273623011881,1.30523307560746,1.38658807939226
Malta,1999,4419.0586,3374,0.0763479101908,76.3479101908,1.37501635722079,1.18148105115824,1.05679845180874,1.33806248825883,1.37501635722079
Malta,2002,4012.9128,3343,0.0765773874641,76.5773874641,1.23031277912381,0.897629697710827,0.993834015614807,1.34451386797979,1.23031277912381
Malta,2000,4250.1661,3331,0.0772885456223,77.2885456223,1.29658103639181,1.06344372389272,0.969460685475221,1.36450692112283,1.29658103639181
Malta,2005,4282.0709,3369,0.0778838299256,77.8838299256,1.34401287280005,1.08574167862097,1.04664289758391,1.38124236959356,1.34401287280005
Malta,2003,4124.4678,3369,0.0782735398219,78.2735398219,1.30089807470894,0.975594403325967,1.04664289758391,1.39219842849165,1.30089807470894
Malta,2008,4463.4303,3371,0.078733666984,78.733666984,1.40702024835928,1.21249200116624,1.05070511927384,1.40513415410816,1.40702024835928
Malta,2009,4318.8761,3379,0.0798300090194,79.8300090194,1.38099196406148,1.1114644752962,1.06695400603357,1.43595602449516,1.38099196406148
Malta,2006,4445.5258,3368,0.0800520004904,80.0520004904,1.41100312022965,1.19997872007901,1.04461178673895,1.44219695307881,1.41100312022966
Malta,2007,4533.4484,3370,0.093138688319,93.138688319,1.55641957184759,1.26142697095004,1.04867400842888,1.81010786320012,1.55641957184759
Mauritius,1995,1794.1374,2895,0.020111997827,20.111997827,-0.318628705420252,-0.653050871399618,0.0838963570702538,-0.242918579697257,-0.31862870542025
